Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Target
-1.8100567166561545,-0.6730583872717729,0.08658978747289992,-0.15567723539207948,0.18148413601557067,1.0252206283399372,1
-1.9022306675610952,-0.843627771410475,0.6327818661062848,2.270692857804396,0.671188680908521,1.1909406302512675,1
0.8546933453253682,0.7069577259764394,-0.5245202662797737,0.48937456122791806,-1.457497124674087,-0.8081975183050888,2
-2.5409246419813645,-1.0495187327074413,-1.3044695005048532,0.6696725488300385,0.6238195280864198,1.5263777709826103,0
1.257316238277959,0.035006695018229436,-0.8583577801812136,0.7003098794089914,1.3986358760296886,-0.3519268238747437,3
-0.7761859810841161,-0.6820971609811356,0.7569886166453519,-0.9221653241776254,1.464896347635184,0.767338556467741,1
0.36530211926062295,0.6615491628047973,0.04852162794482699,-0.8309501164110378,-1.8898554300589572,-0.6447453097977335,0
0.6382512209789832,-0.608373769216322,0.0184183791895517,1.6764373122752827,2.9172517291252813,0.3428315060509545,1
-1.1943849144294554,-0.4075436630055207,0.57707212718054,-0.2030453860429927,-0.009199807911645541,0.646036364814821,1
0.9892698101043724,0.10243168112157734,0.17770100093325383,-1.3353443587101013,0.8364688130702762,-0.33926978236829675,3
0.7700061105412203,0.19476641542496317,-0.6115178029919482,-1.4066610968482223,0.2455445280754993,-0.3598819096920659,3
1.2400777213568948,0.9987018168371049,-0.26888869055483056,-1.1065259087416703,-2.0194176804053323,-1.1501085375218258,2
0.8899464652551375,0.29533666585060475,-0.5397596803093615,-0.7783047254023127,0.036211101709964555,-0.4744316446674084,3
-0.961945853622897,0.045807601267269925,0.33231401197959165,-0.7484865365565536,-1.3259599976373464,0.2087952133164612,0
-0.5896796220548384,0.05872518842374711,-0.5923939242388692,-0.863990769679816,-0.9208509010283872,0.10247062246005605,0
0.7396996632396641,-0.016167534363608252,0.7077519354554754,-0.5624667758942676,0.9524343934207271,-0.1764268526807497,3
2.1353928701951395,0.35095985015094683,1.4469778843537329,0.19655477651157463,1.3478014352861138,-0.8404816127341724,3
0.4406953723303835,-0.23793583575880295,0.3376026620752022,-0.4118769661224674,1.3722458032443643,0.08503024469961779,1
0.7699268957935614,0.17080200167755982,-0.0349884904969617,1.77080063563551,0.3299271775546734,-0.3399029708923906,3
-1.2829297971799767,-0.6637447537716692,1.6871416350725648,0.8816397569494505,0.7867638967532058,0.8821425305560477,0
-1.4600691790978222,0.45334033787607503,-1.1105758454658288,1.7522704434236227,-3.365582304231961,-0.002740079008609862,2
1.27705890753709,0.9927206629748165,-1.280429352496283,1.7547941819843647,-1.9535656577291878,-1.154620792245197,2
1.4803623892192705,0.3451440170773756,0.11422764866203965,0.1503017614618776,0.5753580844692532,-0.6674818932503079,3
-0.4287915812134475,-0.33126176419839454,0.41343490322370086,1.876795812558066,0.6486804658219678,0.385966325097545,1
-1.4014057360784333,-0.37019363837160507,-0.2489641484790735,0.9715709509543554,-0.39147327175949453,0.6680749602287073,0
0.45189374349549016,-0.17789223915941038,0.07156623721939247,-0.4776574467651167,1.1741382964118334,0.03214854512777435,1
-0.03586850026093924,-0.08406594700028318,0.37114587337130883,-0.6039851867158206,0.25292593709623457,0.07922174303389884,1
-0.5826816941171233,0.03967708037292309,-0.275051697151644,-2.301921164735585,-0.8452318332276948,0.11653824112384568,0
1.18669674633479,0.2700600843922888,1.246085192497629,-2.0733902324081495,0.4845453915822717,-0.5295604105479633,2
-0.41708078657331005,0.14033673331474217,-0.8756182533847572,-1.382799730964336,-0.9996061768680046,-0.009807693402638287,0
0.4077569414504085,0.5992065655323129,-0.26940683444455776,0.7175422557959623,-1.6186938558300996,-0.6037224733953764,0
-0.10943646323597511,0.20497284414314404,-0.553649305347182,-1.1978778925888485,-0.8550413264139206,-0.1426163115374483,0
-1.9219858129171061,-0.5356162621056834,-1.5151910621985523,1.3668742674445247,-0.4385176279518208,0.9394867245112273,0
-1.4598481463943411,-0.9354172504035126,1.0375399442578992,-0.510016398854747,1.5302866519077967,1.1538207339652224,1
1.968743439537703,0.8123850013111701,-0.9896048202585809,-0.12578692009964815,-0.48053589100221206,-1.1819951114347456,2
0.8497529704161523,0.08417466840012258,0.40825275571447184,-1.7025836042378404,0.7319361380623391,-0.28824850790074896,3
0.762274088805754,0.10537824569437049,-1.348185422105713,0.743264094022715,0.5512927124739901,-0.28345064014784116,3
1.4843657303252025,0.1315157076811991,-1.6275424378831627,0.048084946661381994,1.333279623961087,-0.49059068834192476,1
0.44723681115905967,-0.009255982285986095,-0.9758732529773327,1.0536417966078395,0.5740300193382719,-0.10710354039451618,3
0.747836088001401,0.9635565606765891,0.0773683076476183,-0.8612842013282637,-2.4914064010820125,-0.9944723144173652,0
0.012887153941107288,-0.5653616904782145,-1.4785862457798415,1.143754043206929,2.008594457251389,0.46754941418017,1
-1.526141112328939,-0.8683780427739867,-1.8707919210258557,-0.35151348404130867,1.2137115539203431,1.1150059618708685,1
-0.5088974176018992,-0.5196478139046674,-1.7787202489042786,1.496044311489183,1.2158007377611906,0.5634267548522504,1
-0.7919407640820417,0.3089581143220358,-1.0372461543264564,-0.1903386780836082,-2.0478101690502832,-0.05401077622589846,0
-0.749535450488864,0.09934567303695291,-0.007972641316617372,1.4799441388900259,-1.257557842903147,0.10967748352836126,0
0.21686922969372724,-0.09147184386144029,0.632407739055521,0.9725544496267299,0.5849838346092617,0.020508170672779748,3
0.24142691696923058,-0.037757898976149375,0.8231705839619146,0.07331796718840389,0.4253614813322255,-0.03053145503275792,2
-2.0113523270145355,-0.8519802884270851,0.5009171876243808,-0.977555244798551,0.5685358036013779,1.2259101174389855,1
1.4498089277028172,0.18935018697297987,0.5597904479310398,1.0807807255546218,1.0875708383464469,-0.5298865073405702,3
0.543282486859719,0.4520878930972596,-1.5566291735239037,0.6060099513456396,-0.9360160452019901,-0.5159870798268492,2
0.768103977360866,0.47459728340213647,-1.0810633275998973,0.6159356069442637,-0.743208426101638,-0.59244888809429,2
-1.878115850857734,-0.5781863835524922,-0.12791759148076653,-0.9555404406004258,-0.23534422506237518,0.9636788980393727,0
-2.426189130922733,-0.8212801579767578,-0.7563507452843033,-1.4222537095976742,-0.041866674309791074,1.3068364786302908,0
3.9712777170445666,2.0697085469286303,1.8820244964750337,1.3454200461549777,-2.4886487289270196,-2.7432289506595096,2
1.6571064132851412,0.410038149199239,0.01843393306539316,0.34758170536167105,0.5605524132447951,-0.7669013540604808,3
-1.4004286666376393,-0.5188319073541879,0.6543656563540577,-0.05558467091045507,0.13368412656286088,0.7916165294386753,1
1.5076100041724676,1.0765681619417378,-1.2899608997410539,-1.295078772063616,-1.970049112348593,-1.283638512769065,2
0.288366915292227,-0.11753367198717822,0.3801978510059632,0.6105857452838231,0.7634074145212462,0.02385907502117397,3
-1.9023065069073164,-0.49945007746535564,-2.4716445001272893,-0.7968952554704768,-0.5421867183751359,0.9043139874911631,1
-1.437727087413744,-0.7898107381161575,0.5298041779152828,1.4415686206579004,1.0437780681286468,1.0268745110177004,1
1.698855041640849,0.684109849949548,0.2110174672026184,-0.09671311187039239,-0.3550572241673403,-1.0058776462174228,2
1.3297505915228127,0.8629442683400019,-0.5227230205190395,1.0490092258368893,-1.4322965351484847,-1.0600641188135453,2
0.7824334569325959,-0.2656967618138849,0.924027019206901,-0.18490213644298903,1.8837976677117547,0.02042151222404212,2
-0.8281673401649976,-0.31648521264600304,0.8294055811834892,-2.211135309007885,0.1131275711967511,0.4761854538671615,1
-0.9483938387155723,-0.2534886868516622,-0.9857260463355437,0.5040465155178444,-0.25448547284125034,0.4545831404456532,0
0.38210453955556556,0.08225768231668144,0.09612077694098337,-0.4622752887050425,0.17258346647958445,-0.16659966926166372,3
0.2876216539520742,0.40864131132458853,-0.5736620068802363,-0.5468589412403921,-1.0923490543526626,-0.41417095369883034,2
0.4186334704894219,0.5885006004087209,-1.6924646297148194,1.5295503194606137,-1.5677870001599055,-0.5975982476320219,2
-0.7536416572771705,0.0016891102068048358,1.6449677135012837,-0.24903603955637832,-0.9182729790663449,0.19206422899463263,0
0.6507929731425318,0.10197874303848493,0.19584525509768155,-0.978372777615032,0.42832340364445887,-0.25200053074112155,3
1.0904237676047634,0.9360402793402376,-0.2595913513636048,-1.5031429531181062,-1.979688475312027,-1.059502901265914,2
0.09148195026823824,-0.19587002229261302,-0.6269670577877674,1.8124485579969287,0.801217585687083,0.13964427649855524,3
1.8775955238369524,0.8135800364976773,-0.5449190868089497,0.39913611435207086,-0.5950874170600915,-1.1595913664871886,2
0.8781057921045687,-0.0317002973569141,0.7216720640432351,-1.1290517712172292,1.1747370779576656,-0.19902140039373267,2
-0.48922681169762405,0.2956557131002276,-1.6064463202575725,0.2034636358672231,-1.6344675513590832,-0.12064312166564196,0
-3.0856610429868305,-0.9510742568707166,0.2897748568964129,2.075400798645439,-0.38264258689430086,1.5842308565561685,1
-2.0019194654752477,-0.46394987180733416,-0.5305011476105275,-0.57581824064468,-0.7879170052745046,0.9003200005988778,0
0.7951195979528419,0.8706298709316131,0.7109599682034915,0.44426331148603976,-2.1065854630658762,-0.929217315031703,2
-2.182539823861129,-0.9865665335207306,0.6385924587773739,-1.6615200622689599,0.8357441965633391,1.3819457497856953,1
-2.2271064335969717,-0.503632880200453,-0.7632591565425169,-1.804882100664519,-0.9206271932318477,0.9911785664237869,1
-2.382125169776221,-0.8627199454758492,-0.6465728842425266,-1.081548003614395,0.15755695848785378,1.3300374585762613,0
1.3611362966964426,0.9394369083995784,0.055724912288694604,1.0941915184709485,-1.6639519399561093,-1.1318276833449412,2
0.7898002122350336,-0.1667777981444021,-0.9232332461109043,-1.3516846056163336,1.5440096779882828,-0.06385364658830053,3
-1.7134844054424636,-1.0640216769903865,1.1677820616598074,0.2544208433012131,1.676600045233665,1.3260402687390311,1
1.5846342872425276,0.8179408800224155,2.4457519796168263,0.1292211819752275,-0.9651034372639296,-1.0880157707860152,2
-1.447632911390504,-0.16378973234781283,0.9261775475316414,1.9094166404701305,-1.1750415205987592,0.5080400364049594,0
-2.3035577922177626,-0.6602125664869631,-0.5767713305683327,0.755391225825756,-0.4612057234986975,1.141211118501675,1
2.8636641887210255,0.8795567492440004,-0.2549772174208553,1.5039929885826886,0.3660160838527806,-1.4676780885334426,2
1.5355765591448396,0.02498933169100783,-0.4344962274323156,-0.30917212346863937,1.770795920746771,-0.4150174813927082,3
-0.6995998447863664,-0.4908983365754469,0.09933230542922587,0.751387123371789,0.8835998151507941,0.5884390851682533,1
-0.008443575810666681,0.16564790155316433,0.9356783931474612,1.2715550949941588,-0.5941577373262046,-0.13579116604257574,2
-0.1560051597993013,0.5440851195916444,-2.650969808393012,1.0915068519224618,-2.1068420683173907,-0.4130888479257699,2
-0.9127696139603618,-0.6677988804283931,-0.6626237589458467,0.5705986685931593,1.249151635839691,0.7904933729456322,1
0.7031331609362643,0.9574869814153718,-0.06267909727317188,0.9551423205012383,-2.5241251156333457,-0.9779414010289939,0
2.9810328066890803,0.44182435087403876,0.25602973431387566,0.9826909839455139,2.0511757816620415,-1.1332458263354022,3
0.5057164727918866,0.8663298792776303,-0.6997255079925856,0.213979910734222,-2.4417633385369095,-0.8513420201269066,0
-1.0056743747527992,-0.15461241446520044,-1.7033824393551547,-0.05554769889661878,-0.6723815479203049,0.38693945547559366,0
-2.0988551736841967,-0.9849818913038156,0.2799686263198203,-1.1254890472983765,0.9314622645698161,1.359142899904091,1
-0.7093931298937451,-0.516150624699901,-0.4593608995402441,-0.8498443694647918,0.9607630979979833,0.6119843675729261,1
0.2526022408497517,0.6739156703031255,1.6286155455712918,-1.3801014582148914,-2.0698779153366966,-0.6261129430038174,0
0.377570098589488,-0.09727656759656347,0.18676676447707832,-0.7553829323533225,0.7999823922426506,-0.01591170057220376,3
2.2329715424445116,0.6630406501270507,-0.03275327021599839,-0.543424771133765,0.36578829143815295,-1.1254459318013184,2
-1.1372532821336936,-0.3325696797791109,0.3840654489393073,-0.03269474809409311,-0.20433504219516196,0.5689282421467474,0
0.53874864681774,-0.23923546118720196,-1.0810565404082624,1.0531528533329035,1.495525288083636,0.06094089900467985,3
0.56738752942478,0.08053943585303247,-0.07443342910004629,0.620672097550678,0.4029343230949619,-0.21273353113945728,3
-0.7523716155390152,0.04365576720775292,1.1792971840638264,0.06751848141010895,-1.06467497702353,0.15678653823230854,0
-0.7135473967984334,0.15998789215018647,-0.11232804969082982,-0.22096959953322298,-1.4277665198652794,0.049933345918303056,0
-0.7131440886800136,0.08621833552268166,-0.10703035995455783,-1.035242322419374,-1.1672283448439353,0.11126829717400426,0
-0.8208608433452822,-0.5205056018186826,0.25972250172148187,-0.9043166251044086,0.8411782195079873,0.6442267970084431,1
1.0802105093386045,0.2597598765768786,0.42961821913258585,0.20768768716311115,0.3919487506836882,-0.49364535402372944,3
-1.9499419682258918,-0.3417202127126047,2.060747924881987,1.7553408424432044,-1.1558756757461424,0.7851784443297217,0
0.5732957766729517,-0.22747707829226005,-0.037634702424848364,1.1033018820165215,1.4958959550352142,0.042279247003415885,3
2.5966842218668424,0.7252492132425945,-0.23093453020867796,0.6962063648134184,0.5867840267723083,-1.2706263616555973,2
-0.37838085727516657,-0.5709289203668577,0.8711247034316923,-0.32602353216784113,1.5545715834731015,0.5726303474058126,1
0.6563350631928089,0.9360723049453681,-0.9649234605801045,0.6860514599984393,-2.505286113739774,-0.948092563714775,0
0.9394592451649472,-0.24544610076251502,-1.0121043752601675,-1.6548566718657693,2.002497804584633,-0.03675496587082526,2
1.6329087484159357,0.5523747150849829,-0.24032539815813503,-0.3748208075495975,0.029499945816815698,-0.8792335202921132,2
1.3755528945332625,0.1416111283991762,-0.7271371758248686,-0.24751863555150475,1.1659685446208798,-0.47106472347363837,3
-1.5145502447600276,-1.1573985629599386,-0.8604133652839524,-0.38455554422982535,2.2465882274971527,1.3527392393795732,1
0.09019510106966444,0.2465432596516456,-0.07016571145864703,-1.6609609335159914,-0.7599205776310785,-0.2284863406138058,3
0.4572801643536778,0.14976789465238943,1.2557561255735208,-0.8946073022195039,0.025602364964912527,-0.24212380034612696,3
1.3026200986722622,-0.024024240364364898,-0.949398888831943,2.632382064837391,1.6615721859334653,-0.3143934735048153,3
-0.2072522294020004,0.10710438836554641,1.0584244868495878,-1.7587394864231143,-0.6284493229105651,-0.03599645841740295,0
0.33641676199413306,0.13630222965760852,0.3078017688920592,-1.7101683926566256,-0.07323974631165475,-0.19988158215943141,3
0.28091973353010846,0.20943661572467814,-0.3357846992901282,1.669021525289393,-0.39823237281991,-0.2465441605280676,2
2.0193327410104605,0.297779576257853,0.17086543812794186,-0.18398333635267913,1.3947745106362746,-0.7663964171572308,3
1.6043597695610998,0.4632385221137423,-1.8408742313316453,-1.2795769667357015,0.3091599669834709,-0.797668086222865,3
1.5088690774648614,0.32793517608926537,-0.6248185776956788,0.026091050210833786,0.6705307935676477,-0.6604677138129208,3
1.5240939998220904,0.873316877677954,0.5931012579683838,-0.3095464393139903,-1.233599893793625,-1.118593713647233,2
-0.06080074646520617,-0.4028217833681159,0.39445214237829684,-0.42098448082026296,1.346411601061362,0.35109590669914137,1
-0.5078334393564243,0.1460792312835624,0.6453759495851475,1.3686315575323487,-1.1297097809626642,0.008707257444184569,0
1.2116600308686785,-0.0363668226886966,0.028318376130461172,0.02975613949574519,1.5949704109819414,-0.2807632368568173,3
0.1203557754509117,0.5799366146501373,0.19808476076785494,-0.14436041192394247,-1.8986766707099125,-0.5138934797544645,2
-1.4082412294800977,-0.9629360224901008,-0.6518361078021592,0.047398671316414016,1.6897674927968889,1.1634912998262406,1
1.6363638447128546,0.789288483187763,-0.7904744554453119,0.4714683571359957,-0.8014779185207899,-1.0774325567151306,2
-1.282068376071459,-0.1725398898432777,0.2704568257798388,-0.05023810944913695,-0.9437721228747878,0.4728246748301418,0
0.04091078976534468,0.8354694026860839,1.8489560949453452,1.1265650295477574,-2.8956441144708522,-0.7063175627401305,2
2.101219851709015,1.0239533437237023,1.593186626639397,-0.5112156764311852,-1.0659805598308616,-1.3922070637506616,2
0.04938547128051207,0.24270077469753237,0.27157883719537346,-1.2767485758203094,-0.7957771508645393,-0.21480971512758923,3
1.5362496420154046,0.23336273229862053,0.47897982574639186,0.3336621052869483,1.0370598390135866,-0.5887326777427724,1
0.9876392090057899,0.045189038896907,0.326133022242118,-1.251113576385303,1.0362847246179725,-0.29117702759614833,2
-0.39696760075681503,0.3605633589589846,0.4810092317367132,0.22388402427913137,-1.7515936908175633,-0.19838533249207907,2
0.7584494972747235,0.7594535833660699,-0.24574306408594432,-0.2727235697476705,-1.7590614431786378,-0.827211121775595,2
-1.1948693601170965,-0.508501722940839,-2.038124535177854,-1.008086310917404,0.3461076938437967,0.7302429804679116,1
1.5308692789194587,0.22658449272571957,1.0291556373256436,0.472597482413043,1.0544410784615854,-0.5817062468066563,3
-2.461647591280854,-0.7935463330323611,1.551151975522523,0.11567463429285867,-0.18255714797725753,1.2928412590711322,0
-2.103379236586108,-1.0274991287613293,-0.773789199103573,-1.244654703311417,1.0758660048850444,1.3957144934556216,1
-1.1909395380627363,-0.4042047399156908,-0.26987493529337125,-0.9787637157823074,-0.016799277175044702,0.6423710856201074,1
-2.3669828044863763,-0.8186530379206093,0.18186625505849516,0.24822058630033608,0.020544326658588408,1.2894493568130803,1
0.35378248936756895,-0.7024363310138823,-1.6694052811213718,0.543360192379935,2.9044751517273495,0.4941982307008945,1
-1.0933827177870707,-0.3420400458443591,0.32692737376416264,-0.21910052880886424,-0.11784305090720948,0.5655533491116796,1
1.727580684181154,0.5571092990485702,0.8339221545489041,0.4591800792284367,0.1274145701702154,-0.9074803774857995,3
0.49340919543505113,0.6366480864493128,2.5733598032498604,0.05921843401448826,-1.6469953698802768,-0.6568936001966151,2
-0.4991231827448199,-0.5369879695074813,1.2012139221639448,-0.4080753730215514,1.2887598390100923,0.5753591974657603,1
0.7157160278148853,0.36928876520199755,-0.7043436905427592,-1.4084612963635597,-0.43539646225905837,-0.49129462270461627,2
-1.2794242528963697,-0.25781739164888384,1.5231240772696573,0.5389100436846587,-0.6399539160961438,0.5431686915084194,0
0.8772307633865862,-0.1207325206561417,2.5600845382687947,-0.09605989972464987,1.4875312037653905,-0.12464687030323694,3
-0.003100254853939166,-0.42326091319076253,1.6654744444625766,1.0143700650181304,1.4883120840119048,0.35330592839187913,3
0.7712778441245225,-0.020973907977014043,-1.2221278088919454,0.7129984301723881,1.0076045290042392,-0.18053048374058075,2
2.3195725843885238,0.9579784956304583,0.10939479460489289,0.725766623898692,-0.5690820243252174,-1.3933147342810155,2
-2.3417453260237986,-0.6966677226619968,3.0788808084552377,1.1195749114345768,-0.37892303847128095,1.18137586018325,0
-1.3651455446031797,-0.35943064982208967,-1.3985675738191412,0.5629692366905709,-0.38551993278881225,0.6498025474823553,0
-1.0493695847271918,0.15845820419455328,1.502357052096028,0.07409478041977519,-1.8289026297732298,0.13741787375527403,0
0.24980946635547685,0.4747570018173547,0.5765569630557664,0.3112501545435361,-1.371191282482491,-0.45952801895952317,0
-3.0345830864535714,-1.0380357214057525,0.8696059201056602,1.355637858804951,-0.014256703876398102,1.643543666926072,1
0.7961407860939875,0.6912817884280835,-0.15800789857898942,-0.42688106994742003,-1.4731174586852647,-0.7801106070420593,2
-1.0901106899672202,-0.9606888365893509,0.23561455810856594,0.7708651938869668,2.066957732714047,1.079950917173083,1
2.6699509191276602,0.5920774139453622,0.9382838059759977,-0.5160447282173739,1.1449295341769485,-1.1785237590746636,3
-0.056937254154613925,0.6224893631949007,-0.5138669173366935,-1.0592135218889516,-2.2633037143105703,-0.503819503687191,0
-1.2778522388473927,-0.09566674250360076,-0.5302576183724408,-0.7928728322623442,-1.2096589158242546,0.40771903846844487,0
2.3989033834666724,0.09812066720724688,-0.18687164416135904,-0.4397310582741749,2.5580934302247744,-0.697553232332823,3
-2.1823682579708907,-0.7344619420036655,0.8356921120651418,-1.129706854657618,-0.05275871346095795,1.1719380677026219,1
0.6873605760796201,0.38344872280863485,-0.3609661658190799,1.159329803364248,-0.5196382716563045,-0.49580838447566145,2
-1.8225743014713096,-0.4596110255646971,-0.48760622407249354,-0.4325581878196209,-0.5861064242619201,0.8506658571792223,1
-0.005226994381723582,-0.38992953646878953,0.8303358165442456,-0.8560838259088672,1.368238921601733,0.32609207773179055,1
1.7804612325907607,0.8941325920256349,-0.34268759408034877,-0.37144086599579146,-0.9966341843156481,-1.2017432151181466,2
0.5688557802317573,0.3741193467510683,-2.6968866429415717,-0.05429486651781221,-0.6302062852713863,-0.45761653640288813,2
1.542978261236518,0.010915930969621228,1.0062928092144405,-0.5768918695231487,1.8293671057016987,-0.40519666958038303,1
2.309021606766407,0.4857877151758566,1.1492733262856758,-0.7031764251258874,1.082696527118526,-0.997345179091266,3
0.18641281131056786,-0.1681879361707041,0.517659020469123,-0.7257438131534656,0.8185518910061886,0.09221927422519263,3
-1.106268715946726,-0.2914520665163082,-1.183258512665775,-2.0392321777601006,-0.3117731938555187,0.5267295126129987,0
1.398481442234289,-0.09615249279933277,0.3384964074944141,-0.4152879139008013,2.0318809213145483,-0.27893096533062406,1
0.9635322381412524,1.0642891088402886,-0.7128457826771644,0.10643022769189683,-2.5853950710158844,-1.1337391511532056,2
-0.05924762826962926,0.48046043207623035,0.36659824609684827,-0.9398797863273552,-1.765424935451116,-0.38493854219502865,0
1.1086126506396492,0.08555934725539273,-0.36361221221385587,-0.056945623721067457,1.0404167027276379,-0.3558548484494469,3
-0.6388696051907845,0.04742808514316019,-2.0674421000398766,-0.08912003951278841,-0.9405735162058885,0.12450713844596786,0
-1.8759675336240527,-0.5484920165035413,-0.6506425691218269,-0.48712538376469605,-0.33742116692370994,0.9383966362977272,0
0.7075172815818458,0.33722565765055884,-2.081929407883722,1.6964563682900382,-0.33229364448493814,-0.4624863362524272,2
2.7937380177273905,0.2876034297389459,0.22213377163371284,-0.4787486216634773,2.3681010392087964,-0.9567226033211447,3
1.8770885349579824,0.9249410719274083,0.013929291912946203,-0.024125087110003277,-0.9882673150313668,-1.2522075153890357,2
0.46205610992714874,-0.47265821158640037,-0.06607979864731657,-1.2110161997624567,2.225539376697075,0.2750336018983459,1
-1.8594557656654236,-0.63282850225782,1.9647251329163893,0.03526355197172861,-0.020132763534772224,1.0043969038589249,0
2.340513894065504,0.537000324159299,0.6218099622171964,-1.5702247198904564,0.9402864574329183,-1.048081798461684,3
0.515413793733273,-0.024603468057929036,0.4933179008808892,0.1848361236948739,0.7106638943386205,-0.11182353135420132,3
0.7326389837527106,-0.44727419752661185,-0.03955515385665504,0.6815006973726244,2.4636097706452373,0.18443005634254495,3
-0.4306455679527488,-0.39065862127712436,-0.4442932600761116,0.3773004930448522,0.8558199240791422,0.43591054984460975,1
0.4597089659440151,0.666906048935698,-1.4075116947178212,-0.7778166875908753,-1.7944554270765267,-0.6734423949282885,2
-0.7927339324918946,0.060647942888557106,-0.23894804686640975,-0.9075636620415979,-1.1734356996732305,0.1529963228206586,0
-0.1348882186648992,-0.5498837110396219,-0.5756378262377739,0.12200981464536144,1.7751429847270865,0.49259481186906134,3
-1.4273880739655787,-0.4200867876511281,0.6141667000434252,0.7575077100473051,-0.24704446462247165,0.7162981905767996,0
